23.016933	113.149007	151.5345
22.630003	114.154938	151.4158
22.800524	113.828908	151.4158
23.120203	113.136969	149.86
23.293868	113.372001	149.0707
23.034994	113.749133	148.8489
23.045704	113.49505	148.5654
23.106751	113.312493	147.3951
23.039656	113.718566	145.8889
23.0391	113.13376	145.195
23.226408	113.272284	142.0646
22.665157	114.030232	140.7584
22.621808	114.031797	139.4619
22.628276	114.159413	139.4619
23.103618	113.375591	139.4619
23.019975	113.339842	138.8561
22.919974	113.213898	135.7602
22.619739	114.107025	134.8147
22.965764	114.035832	134.5708
22.676151	114.014881	132.103
22.960617	113.701495	130.7752
23.106792	113.312499	127.508
22.520804	113.942816	126.9857
22.980092	113.017895	123.5234
23.558419	113.614671	120.3874
22.638154	114.202461	119.5388
22.723878	113.903337	119.5388
22.551842	114.131407	119.5388
23.097481	113.269269	119.5388
22.69495	114.231992	119.5388
23.127013	113.399742	119.5388
22.982071	114.032407	119.5388
22.97076	113.99635	119.5388
22.928824	112.939739	119.5388
23.227075	113.293212	115.9629
23.146568	113.346826	115.7718
23.212972	113.391595	115.646
23.143901	113.299725	115.5542
23.060158	113.777571	115.5408
23.03343	113.14227	114.8859
23.019462	113.077555	114.4205
22.563803	114.040747	112.9106
23.444281	113.196688	112.1376
23.467101	113.365807	111.5695
22.589193	113.973194	110.69
23.065583	113.585017	108.7365
23.100414	113.295104	106.4804
23.075797	113.288044	105.5926
23.340387	113.303661	105.5176
23.073486	113.170439	105.3559
23.018177	113.341384	104.1227
22.576181	114.113145	103.6003
23.037115	113.117726	103.0065
22.657617	114.207759	102.08
22.615435	114.123207	102.0617
23.484326	113.205374	101.608
22.773827	114.329945	99.6157
23.309835	113.36433	99.6157
22.588494	113.949223	99.6157
22.73834	113.814489	99.6157
23.042795	113.30588	99.6157
22.617982	114.118918	99.6157
22.729964	114.297779	99.6157
23.207391	113.335702	99.6157
23.051221	113.787943	99.6157
22.832479	113.061531	99.6157
22.796875	113.771143	97.0036
22.801349	113.714482	94.9628
22.763973	113.813969	94.8781
23.114455	113.31211	93.5386
23.205772	113.270594	93.2156
23.007204	113.12903	93.1884
23.396767	113.255106	92.9875
22.683833	114.002003	92.8451
22.537617	114.120387	92.144
23.014185	113.648114	91.5635
22.720184	114.275458	88.7475
23.132941	113.338573	88.1576
23.112296	113.127154	87.1681
23.041392	113.75766	86.2996
23.0946	113.284436	85.6695
22.676474	113.821783	84.414
22.964203	113.088383	84.0491
22.540942	114.073682	83.6772
23.064767	113.05448	83.6772
22.684504	113.951115	82.9086
22.563444	114.127943	82.3088
23.160089	113.240921	79.6925
23.068369	113.261283	79.6925
23.212104	113.291573	79.6925
23.194579	113.273734	79.6925
22.591387	114.124439	79.6925
23.097546	113.33598	79.6925
23.093079	113.278148	79.6925
23.442511	113.327665	79.6925
22.536425	113.948822	79.6925
22.757872	113.913137	79.6925
22.572146	113.904177	79.6925
23.207769	113.379643	79.6925
23.133812	113.270935	79.6925
23.110957	113.460126	79.6925
22.631729	114.119678	79.6925
22.572337	114.121094	79.6925
23.148396	113.293411	79.6925
23.137481	113.283015	79.6925
23.381258	113.220174	79.6925
22.693376	113.941047	79.6925
23.141344	113.343578	79.6925
22.651485	114.110239	79.6925
23.150785	113.332625	79.6925
23.247414	113.316081	79.6925
22.550214	114.092453	79.6925
23.144206	113.240874	79.6925
22.910687	113.999879	79.6925
22.878442	113.821749	79.6925
22.80034	113.828038	79.6925
22.947805	113.274358	79.6925
22.821221	113.052974	79.6925
23.037111	113.134501	79.6925
22.887126	113.401686	75.3616
22.960802	113.335749	73.2507
23.063445	113.774572	71.7233
22.939187	113.746074	70.9796
22.665838	114.068923	64.7502
22.568389	113.90155	64.292
22.592527	113.846444	61.7617
23.40515	113.228722	60.12
23.26376	113.258772	59.7694
23.137429	113.282856	59.7694
23.136755	113.393612	59.7694
23.13592	113.315173	59.7694
23.137578	113.282935	59.7694
23.254296	113.315659	59.7694
23.120306	113.268304	59.7694
23.126948	113.27424	59.7694
23.151009	113.551515	59.7694
23.077633	113.289146	59.7694
22.692574	114.224224	59.7694
22.936494	113.359285	59.7694
23.124292	113.357872	59.7694
22.944615	113.403347	59.7694
22.676503	114.019311	59.7694
23.164734	113.229295	59.7694
23.104198	113.363252	59.7694
22.735438	114.284747	59.7694
22.540448	114.066268	59.7694
22.686066	113.993061	59.7694
22.633013	114.041198	59.7694
22.721816	114.265177	59.7694
22.549107	114.128361	59.7694
23.10824	113.26614	59.7694
22.612929	114.137262	59.7694
22.543915	114.058444	59.7694
23.126053	113.401054	59.7694
22.523461	114.047879	59.7694
22.688779	113.944955	59.7694
22.735666	113.908071	59.7694
23.124435	113.338799	59.7694
22.588207	113.906852	59.7694
23.054901	113.768854	59.7694
23.173781	112.864304	59.7694
23.118702	113.132484	59.7694
23.040919	113.132589	59.7694
23.004923	113.157507	59.7694
23.072993	113.209	59.7694
22.99238	113.126195	59.7694
23.287294	113.625475	59.2557
23.181232	113.51278	58.2166
22.620732	114.142503	57.6201
22.654518	114.042548	57.1467
22.979873	113.314866	56.9125
23.13475	113.392481	56.9125
22.985329	113.719121	55.7674
22.615454	114.123113	55.7056
23.065181	113.15496	55.5474
22.624165	114.044003	55.5456
23.107515	113.457024	53.5749
22.573093	113.960327	53.1584
22.5738	113.9662	52.5572
22.605395	114.127734	51.807
22.555394	114.118897	50.3799
22.52894	114.07265	49.6626
23.064412	113.447505	49.648
23.032306	113.156795	49.3891
23.125804	113.4009	48.5795
23.009643	113.143825	47.8155
23.026036	113.31943	46.5355
23.123308	113.409223	46.3032
23.096891	113.304406	46.2113
23.098008	113.236094	46.0497
23.203413	113.229464	45.8232
22.672999	114.227576	45.6855
22.703545	113.944387	45.4946
22.614072	114.148979	45.105
23.11072	113.274436	44.3144
23.087139	113.278892	44.1162
23.179085	113.232562	43.8309
23.141318	113.400417	43.8033
22.716905	114.388943	42.8347
23.091655	113.336944	42.3704
23.318118	113.363802	42.1776
23.377337	113.214543	41.8386
23.126861	113.267994	41.8386
22.524485	113.949348	41.8386
23.196752	113.347108	41.8386
22.831844	113.696638	41.8386
22.678983	114.004376	41.8386
23.040397	113.158358	41.8386
23.15374	112.905005	41.8386
22.675887	113.807281	40.0001
22.625597	114.034519	39.9479
22.545463	113.92639	39.8463
23.458749	113.193986	39.8463
22.540878	114.085845	39.8463
22.559842	114.118199	39.8463
23.212488	113.292305	39.8463
23.13516	113.337886	39.8463
23.105198	113.276884	39.8463
23.095225	113.365248	39.8463
23.193444	113.370323	39.8463
22.565797	114.123028	39.8463
23.001787	113.352865	39.8463
22.728736	114.264305	39.8463
23.373834	113.433356	39.8463
23.135971	113.386713	39.8463
22.646861	114.009774	39.8463
22.679169	113.938947	39.8463
23.10584	113.271284	39.8463
22.659864	114.120275	39.8463
22.708022	113.815302	39.8463
22.550248	114.092534	39.8463
22.547093	113.978106	39.8463
22.56253	114.094441	39.8463
23.148314	113.293349	39.8463
22.550907	114.133295	39.8463
23.141977	113.236106	39.8463
23.17077	113.386429	39.8463
23.10288	113.240445	39.8463
22.531248	114.074777	39.8463
22.566277	114.057247	39.8463
22.937503	113.472495	39.8463
22.780596	114.297116	39.8463
22.693761	114.225501	39.8463
22.607315	114.111315	39.8463
23.203141	113.341529	39.8463
22.609728	114.121268	39.8463
22.571192	114.040503	39.8463
23.132668	113.286578	39.8463
22.581488	113.877354	39.8463
22.681384	113.835816	39.8463
22.626028	114.152468	39.8463
23.439895	113.272345	39.8463
23.142616	113.293306	39.8463
23.279398	113.215721	39.8463
22.553907	113.974574	39.8463
22.573458	114.118823	39.8463
23.112827	113.280243	39.8463
22.991592	113.723135	39.8463
23.333676	113.393497	39.8463
22.537562	113.937039	39.8463
22.608568	113.853501	39.8463
23.223677	113.236506	39.8463
23.101533	113.281233	39.8463
22.539697	113.911861	39.8463
22.521439	113.930063	39.8463
22.541419	114.109829	39.8463
22.521505	113.932276	39.8463
23.41147	113.192208	39.8463
22.586891	113.869516	39.8463
23.105474	113.487867	39.8463
22.537286	114.075432	39.8463
22.54842	114.089112	39.8463
22.67597	114.041621	39.8463
23.122523	113.401998	39.8463
22.656474	114.026536	39.8463
22.69798	113.82128	39.8463
23.168829	113.325786	39.8463
22.65703	114.218155	39.8463
23.214644	113.262955	39.8463
23.192039	113.348428	39.8463
22.566805	113.926733	39.8463
22.557264	114.054618	39.8463
23.136778	113.393584	39.8463
23.102809	113.235305	39.8463
23.349518	113.299053	39.8463
22.716731	113.835882	39.8463
22.767485	113.900599	39.8463
23.126049	113.321041	39.8463
23.061671	113.2262	39.8463
23.138925	113.378918	39.8463
22.726808	113.904246	39.8463
22.681319	113.949623	39.8463
22.606031	114.126707	39.8463
22.760543	113.922454	39.8463
23.117189	113.362763	39.8463
21.498823	11.106315	39.8463
22.794154	113.385011	39.8463
22.622065	114.121736	39.8463
22.538354	113.977801	39.8463
23.108233	113.265912	39.8463
23.098874	113.328971	39.8463
22.752553	114.026436	39.8463
23.149311	113.28236	39.8463
22.619595	114.229209	39.8463
22.559059	114.158556	39.8463
22.694935	113.844956	39.8463
23.115144	113.25955	39.8463
22.637062	114.076561	39.8463
23.017785	114.039199	39.8463
22.869974	113.67508	39.8463
22.86985	114.131288	39.8463
22.801963	113.721845	39.8463
23.121891	113.824454	39.8463
23.065028	113.900075	39.8463
22.92074	114.012363	39.8463
22.79723	114.080272	39.8463
23.041766	113.733323	39.8463
22.983841	113.929266	39.8463
23.037111	113.886441	39.8463
23.048678	113.7786	39.8463
22.811692	113.682766	39.8463
22.883376	114.119983	39.8463
22.938454	113.807922	39.8463
22.877674	113.082808	39.8463
23.230059	113.08838	39.8463
22.91514	112.872049	39.8463
23.002962	113.13325	39.8463
23.054569	112.923115	39.8463
22.906752	113.167485	39.8463
22.946631	113.282171	39.8463
22.877588	113.082854	39.8463
22.908228	113.224487	39.0864
22.963037	113.107354	38.4497
22.743173	114.139952	38.0205
22.602344	114.059629	37.8577
22.665991	114.06549	36.4665
22.913183	113.845955	34.7793
22.801749	113.75284	34.0831
22.949361	113.383475	34.0692
22.67858	113.807474	33.7613
23.198099	113.424046	32.927
23.118314	113.409231	31.759
22.523183	114.059483	31.5716
23.107375	113.541189	31.5077
22.985054	113.730621	31.4796
23.226076	113.309537	29.8847
23.117332	113.411635	29.852
23.142655	113.377527	28.1365
22.571079	114.06153	24.6983
23.101896	113.325889	24.1771
22.590912	113.938085	23.9078
23.477471	113.153309	23.9078
23.102825	113.385889	23.9078
22.764807	113.2973	23.4954
23.062129	113.274549	23.4321
23.06127	114.017925	23.0116
23.465214	113.116516	21.9154
23.10473	113.270301	21.9154
23.125273	113.424431	21.9154
22.616991	114.050323	21.9154
23.467767	113.153265	21.9154
23.308687	113.411452	21.9154
23.007471	113.134428	21.9154
22.578875	113.865793	21.6439
22.754533	113.814188	21.1757
22.70931	113.97225	21
22.960403	113.668769	20.9193
22.660281	114.221429	20.5801
23.131021	113.010393	20.4029
22.84683	114.170494	20.2945
23.076161	113.80713	20.2553
23.038477	113.797326	20.1144
23.021185	113.736371	20.0221
22.987672	113.950727	20
23.133161	113.422087	19.9231
22.691007	114.350423	19.9231
22.683829	113.942915	19.9231
22.965728	113.473636	19.9231
23.404957	113.230019	19.9231
22.664515	113.827217	19.9231
22.699071	114.262472	19.9231
23.219338	113.229506	19.9231
22.537866	114.026688	19.9231
22.571144	113.913206	19.9231
22.532385	114.037147	19.9231
23.158235	113.60728	19.9231
22.80646	113.847029	19.9231
22.74242	113.811259	19.9231
22.609277	114.072487	19.9231
22.597208	114.138971	19.9231
23.075938	113.311626	19.9231
23.477391	113.161711	19.9231
23.194785	113.273758	19.9231
22.634382	114.061367	19.9231
23.131625	113.269593	19.9231
22.679075	113.940527	19.9231
22.540552	114.074406	19.9231
22.620184	114.15286	19.9231
22.678692	114.036315	19.9231
23.13176	113.281256	19.9231
23.105626	113.331857	19.9231
23.232252	113.2174	19.9231
23.250338	113.352783	19.9231
22.557327	114.136246	19.9231
22.684399	113.951052	19.9231
22.569903	114.144945	19.9231
22.649654	113.917479	19.9231
23.40065	113.235188	19.9231
22.756044	113.852766	19.9231
23.554402	113.585389	19.9231
22.650392	114.052425	19.9231
23.553982	113.60336	19.9231
22.727754	113.834037	19.9231
22.754612	114.235709	19.9231
22.736548	113.815489	19.9231
23.125736	113.266832	19.9231
22.603963	113.848492	19.9231
23.244184	113.232456	19.9231
23.279236	113.411627	19.9231
23.205494	113.265774	19.9231
23.12206	113.400313	19.9231
23.027846	113.314994	19.9231
23.242655	113.260177	19.9231
23.29632	113.308569	19.9231
22.567565	114.134081	19.9231
23.537496	113.594134	19.9231
22.631402	114.042737	19.9231
22.604214	114.136224	19.9231
22.607632	113.943851	19.9231
23.126541	113.634612	19.9231
22.512119	113.937591	19.9231
22.635546	114.068196	19.9231
22.69665	114.334521	19.9231
23.139733	113.367267	19.9231
22.58193	113.958801	19.9231
22.752829	114.028418	19.9231
23.15676	113.588452	19.9231
22.622402	114.081573	19.9231
23.049134	113.392069	19.9231
23.301305	113.83191	19.9231
23.140659	113.328849	19.9231
22.566256	113.912736	19.9231
22.614646	114.120194	19.9231
22.702251	114.059494	19.9231
22.614975	114.149724	19.9231
23.390261	113.171529	19.9231
22.520271	113.919056	19.9231
22.746363	113.795779	19.9231
22.568192	113.904839	19.9231
23.093532	113.299083	19.9231
23.302272	113.365212	19.9231
23.365917	113.408058	19.9231
23.189998	113.256442	19.9231
22.543198	114.087865	19.9231
23.12757	113.258991	19.9231
23.141658	113.300051	19.9231
23.253257	113.362061	19.9231
23.170584	113.247355	19.9231
22.703833	114.093831	19.9231
22.654378	114.018598	19.9231
23.181904	113.274925	19.9231
22.574853	114.10472	19.9231
22.609328	114.045171	19.9231
23.12484	113.428474	19.9231
22.682171	113.831826	19.9231
22.678585	114.149829	19.9231
23.09955	113.258924	19.9231
23.1273	113.275742	19.9231
22.695318	114.284897	19.9231
22.586047	114.118147	19.9231
22.791047	113.907786	19.9231
23.137667	113.268607	19.9231
23.101714	113.237932	19.9231
23.089531	113.30354	19.9231
22.981732	113.508461	19.9231
22.782427	113.899277	19.9231
23.306762	113.272456	19.9231
23.127909	113.429536	19.9231
22.68233	113.945186	19.9231
22.740512	113.798479	19.9231
22.612742	114.130842	19.9231
23.245183	113.26699	19.9231
23.288104	113.624005	19.9231
22.561428	113.915091	19.9231
22.648627	114.045759	19.9231
23.265167	113.30372	19.9231
22.731366	113.871288	19.9231
23.131497	113.263774	19.9231
23.291829	113.311527	19.9231
23.388053	113.209874	19.9231
22.726154	114.31471	19.9231
22.724083	113.83535	19.9231
22.641265	114.193002	19.9231
23.168946	113.387319	19.9231
22.779356	113.882517	19.9231
22.694786	114.363229	19.9231
23.237748	113.291745	19.9231
22.935688	113.329537	19.9231
23.177908	113.262563	19.9231
22.580536	113.927531	19.9231
23.013819	113.286347	19.9231
23.288	113.248435	19.9231
22.754333	113.825901	19.9231
23.193002	113.240517	19.9231
22.755268	113.901022	19.9231
22.585088	114.125167	19.9231
23.136657	113.394102	19.9231
23.128267	113.288356	19.9231
23.076328	113.187407	19.9231
23.139008	113.38467	19.9231
22.60748	113.857353	19.9231
23.048494	113.318613	19.9231
23.103755	113.45262	19.9231
22.735653	113.868736	19.9231
23.110975	113.284901	19.9231
23.127649	113.568156	19.9231
23.170743	113.495516	19.9231
22.546207	113.923499	19.9231
22.647318	113.934592	19.9231
23.361475	113.154206	19.9231
23.164795	113.215376	19.9231
23.124025	113.252196	19.9231
22.632325	114.153114	19.9231
23.154271	113.508727	19.9231
22.690644	113.929849	19.9231
22.699048	114.00616	19.9231
23.082555	113.340246	19.9231
22.738389	114.017535	19.9231
23.224812	113.278725	19.9231
23.340888	113.302796	19.9231
22.624755	114.042832	19.9231
22.70128	114.228322	19.9231
23.033092	113.343921	19.9231
22.639714	113.938853	19.9231
22.786051	113.932075	19.9231
22.558162	113.953527	19.9231
22.642813	114.199652	19.9231
23.341603	113.308408	19.9231
22.555692	114.146998	19.9231
22.693729	114.003967	19.9231
22.752358	114.047006	19.9231
23.014123	113.330912	19.9231
23.030732	113.318917	19.9231
23.151654	113.326654	19.9231
23.129766	113.418898	19.9231
23.180843	113.266661	19.9231
23.018796	113.341028	19.9231
23.130774	113.286409	19.9231
22.580654	113.920649	19.9231
22.708679	114.090291	19.9231
23.16337	113.257362	19.9231
23.12316	113.354538	19.9231
22.69621	113.826622	19.9231
22.756527	114.259536	19.9231
22.966895	113.403471	19.9231
23.126749	113.363538	19.9231
23.508004	113.686901	19.9231
22.731757	114.07134	19.9231
22.536229	114.027799	19.9231
23.531128	113.615273	19.9231
23.093789	113.271795	19.9231
22.698637	114.125143	19.9231
22.706283	114.089857	19.9231
22.774768	113.866064	19.9231
22.679928	113.837129	19.9231
22.728433	114.304924	19.9231
22.54748	113.974087	19.9231
23.062979	113.365235	19.9231
22.607519	114.064577	19.9231
22.673135	114.008872	19.9231
23.284708	113.852383	19.9231
23.020387	113.330951	19.9231
22.740158	114.043842	19.9231
22.73341	114.287038	19.9231
22.524376	113.949325	19.9231
22.534015	114.067836	19.9231
22.789535	113.933072	19.9231
22.722281	113.919227	19.9231
23.09882	113.340249	19.9231
23.128006	113.404252	19.9231
23.049124	113.399401	19.9231
22.687897	114.114036	19.9231
23.022658	113.353567	19.9231
22.645555	114.231645	19.9231
22.638425	114.021881	19.9231
22.547653	113.977755	19.9231
23.40466	113.23289	19.9231
22.53251	114.070865	19.9231
22.938598	113.349263	19.9231
22.70193	113.83187	19.9231
23.279593	113.830218	19.9231
22.676134	114.031314	19.9231
22.626184	114.157752	19.9231
23.168598	113.331828	19.9231
23.183208	113.242859	19.9231
22.676906	113.940583	19.9231
23.401581	113.212429	19.9231
23.114422	113.626196	19.9231
22.538407	113.924318	19.9231
22.710917	113.820502	19.9231
22.618443	114.168494	19.9231
23.220429	113.382545	19.9231
22.729748	114.269511	19.9231
22.978106	113.433893	19.9231
23.084767	113.238996	19.9231
23.203614	113.260304	19.9231
23.121292	113.401779	19.9231
22.551115	114.019498	19.9231
22.712053	114.319532	19.9231
22.552028	114.134689	19.9231
23.082187	113.23245	19.9231
22.762867	113.805277	19.9231
23.044102	113.341251	19.9231
22.625556	114.118522	19.9231
23.639637	113.685956	19.9231
22.709856	114.279051	19.9231
23.108546	113.283064	19.9231
22.745954	114.400805	19.9231
22.516794	113.928555	19.9231
23.148217	113.293311	19.9231
23.070767	113.315198	19.9231
22.55693	114.13561	19.9231
22.778588	113.822878	19.9231
22.622372	114.032724	19.9231
22.549686	114.096624	19.9231
23.284194	113.251466	19.9231
22.66355	114.113317	19.9231
23.131877	113.467281	19.9231
22.679938	113.944084	19.9231
22.779912	113.90617	19.9231
22.759359	113.923425	19.9231
23.373447	113.305572	19.9231
22.656834	114.038863	19.9231
23.172054	113.38756	19.9231
23.216805	113.382687	19.9231
22.997366	113.313271	19.9231
23.164808	113.215426	19.9231
22.958694	113.378083	19.9231
22.64647	114.009748	19.9231
23.168364	113.39024	19.9231
23.223223	113.295469	19.9231
22.525774	114.055684	19.9231
22.66124	114.057298	19.9231
23.197384	113.396439	19.9231
23.12836	113.615803	19.9231
23.12486	113.253212	19.9231
23.103519	113.375663	19.9231
22.926225	113.348035	19.9231
22.742155	113.813455	19.9231
22.566204	114.178992	19.9231
23.16291	113.227189	19.9231
22.721231	113.849567	19.9231
23.156647	113.267766	19.9231
23.113143	113.555107	19.9231
22.57103	114.063042	19.9231
22.735161	114.301889	19.9231
22.555127	113.908594	19.9231
23.184956	113.460672	19.9231
23.295999	113.845671	19.9231
23.270543	113.303712	19.9231
22.538329	113.924539	19.9231
22.642307	114.029399	19.9231
23.01609	113.393033	19.9231
23.171037	113.385506	19.9231
22.800386	113.539775	19.9231
22.700297	113.801039	19.9231
23.261005	113.256467	19.9231
23.091569	113.270582	19.9231
22.663852	114.130825	19.9231
22.77973	113.915323	19.9231
22.756618	113.846842	19.9231
22.64224	113.869264	19.9231
23.084662	113.247408	19.9231
22.584579	114.145883	19.9231
22.787472	113.890185	19.9231
22.586445	113.960953	19.9231
22.678681	113.944954	19.9231
23.248745	113.361607	19.9231
22.6972	113.799259	19.9231
23.09451	113.537448	19.9231
23.130577	113.386125	19.9231
22.954478	113.370849	19.9231
22.676292	113.828809	19.9231
22.784529	113.834508	19.9231
22.655615	114.222082	19.9231
22.54097	114.08679	19.9231
22.938138	113.362741	19.9231
23.173079	113.245933	19.9231
22.586528	113.948302	19.9231
22.762379	113.817014	19.9231
22.810214	113.868431	19.9231
22.597324	113.995329	19.9231
23.168041	113.390831	19.9231
23.190597	113.250874	19.9231
23.287881	113.835972	19.9231
22.677101	114.230887	19.9231
23.108864	113.456471	19.9231
23.386228	113.233157	19.9231
23.042904	113.339694	19.9231
23.442247	113.327238	19.9231
22.619962	114.043372	19.9231
22.642208	113.86914	19.9231
23.191428	113.253969	19.9231
22.68864	114.003932	19.9231
22.551636	114.125041	19.9231
23.124957	113.285162	19.9231
22.734044	113.812878	19.9231
22.736067	113.911396	19.9231
22.759419	113.907008	19.9231
23.241216	113.281205	19.9231
22.690289	113.944985	19.9231
23.107343	113.284026	19.9231
23.470746	113.186345	19.9231
23.238645	113.307791	19.9231
